0,-1,111,464,207,387,1.0,-1,-1,-1
1,-1,163,582,219,401,1.0,-1,-1,-1
2,-1,116,604,254,380,1.0,-1,-1,-1
3,-1,287,360,144,325,1.0,-1,-1,-1
4,-1,173,421,219,379,1.0,-1,-1,-1
5,-1,220,532,258,377,1.0,-1,-1,-1
6,-1,191,610,250,400,1.0,-1,-1,-1
7,-1,340,345,183,393,1.0,-1,-1,-1
8,-1,298,441,225,399,1.0,-1,-1,-1
9,-1,340,502,226,394,1.0,-1,-1,-1
10,-1,318,598,252,425,1.0,-1,-1,-1
11,-1,496,72,84,233,1.0,-1,-1,-1
12,-1,500,83,81,245,1.0,-1,-1,-1
13,-1,375,356,162,364,1.0,-1,-1,-1
14,-1,438,401,196,432,1.0,-1,-1,-1
15,-1,350,502,232,389,1.0,-1,-1,-1
16,-1,376,581,253,413,1.0,-1,-1,-1
17,-1,520,66,81,232,1.0,-1,-1,-1
18,-1,526,141,95,245,1.0,-1,-1,-1
19,-1,538,276,112,362,1.0,-1,-1,-1
20,-1,501,328,159,386,1.0,-1,-1,-1
21,-1,472,374,178,455,1.0,-1,-1,-1
22,-1,494,510,222,385,1.0,-1,-1,-1
23,-1,472,587,233,401,1.0,-1,-1,-1
24,-1,601,60,77,232,1.0,-1,-1,-1
25,-1,669,130,91,247,1.0,-1,-1,-1
26,-1,665,160,111,375,1.0,-1,-1,-1
27,-1,598,262,127,379,1.0,-1,-1,-1
28,-1,659,331,136,379,1.0,-1,-1,-1
29,-1,613,423,165,432,1.0,-1,-1,-1
30,-1,553,574,214,413,1.0,-1,-1,-1
31,-1,739,62,78,227,1.0,-1,-1,-1
32,-1,739,62,78,274,1.0,-1,-1,-1
33,-1,752,176,130,305,1.0,-1,-1,-1
34,-1,680,243,147,336,1.0,-1,-1,-1
35,-1,704,328,167,327,1.0,-1,-1,-1
36,-1,716,352,170,485,1.0,-1,-1,-1
37,-1,645,550,194,429,1.0,-1,-1,-1
38,-1,839,136,92,292,1.0,-1,-1,-1
39,-1,846,159,93,295,1.0,-1,-1,-1
40,-1,768,268,147,368,1.0,-1,-1,-1
41,-1,822,319,137,380,1.0,-1,-1,-1
42,-1,775,525,234,389,1.0,-1,-1,-1
43,-1,728,548,250,475,1.0,-1,-1,-1
44,-1,940,57,70,250,1.0,-1,-1,-1
45,-1,949,141,84,264,1.0,-1,-1,-1
46,-1,934,170,111,292,1.0,-1,-1,-1
47,-1,927,300,134,359,1.0,-1,-1,-1
48,-1,875,358,134,371,1.0,-1,-1,-1
49,-1,922,453,143,453,1.0,-1,-1,-1
50,-1,878,494,185,386,1.0,-1,-1,-1
51,-1,963,64,76,240,1.0,-1,-1,-1
52,-1,962,140,96,264,1.0,-1,-1,-1
53,-1,961,180,102,302,1.0,-1,-1,-1
54,-1,1015,264,131,339,1.0,-1,-1,-1
55,-1,976,454,159,397,1.0,-1,-1,-1
56,-1,968,514,159,395,1.0,-1,-1,-1
57,-1,1146,76,72,192,1.0,-1,-1,-1
58,-1,1046,148,107,272,1.0,-1,-1,-1
59,-1,1062,268,131,371,1.0,-1,-1,-1
60,-1,1075,360,144,389,1.0,-1,-1,-1
61,-1,1029,440,132,413,1.0,-1,-1,-1
62,-1,1048,511,202,466,1.0,-1,-1,-1
63,-1,1072,664,210,361,1.0,-1,-1,-1
64,-1,1210,72,58,187,1.0,-1,-1,-1
65,-1,1177,153,85,264,1.0,-1,-1,-1
66,-1,1211,181,123,271,1.0,-1,-1,-1
67,-1,1168,266,134,379,1.0,-1,-1,-1
68,-1,1130,312,166,366,1.0,-1,-1,-1
69,-1,1168,458,158,377,1.0,-1,-1,-1
70,-1,1094,565,224,374,1.0,-1,-1,-1
71,-1,1110,647,249,355,1.0,-1,-1,-1
72,-1,1278,96,61,153,1.0,-1,-1,-1
73,-1,1304,144,89,249,1.0,-1,-1,-1
74,-1,1297,210,107,258,1.0,-1,-1,-1
75,-1,1231,237,155,313,1.0,-1,-1,-1
76,-1,1225,342,159,341,1.0,-1,-1,-1
77,-1,1196,566,203,360,1.0,-1,-1,-1
78,-1,1207,671,204,352,1.0,-1,-1,-1
79,-1,1333,111,89,219,1.0,-1,-1,-1
80,-1,1315,181,113,251,1.0,-1,-1,-1
81,-1,1293,364,176,383,1.0,-1,-1,-1
82,-1,1339,442,190,361,1.0,-1,-1,-1
83,-1,1370,472,184,406,1.0,-1,-1,-1
84,-1,1391,516,221,393,1.0,-1,-1,-1
85,-1,1479,594,217,375,1.0,-1,-1,-1
86,-1,1435,651,262,373,1.0,-1,-1,-1
87,-1,1530,597,244,363,1.0,-1,-1,-1
