0,-1,165,280,164,341,1.0,-1,-1,-1
1,-1,100,363,187,332,1.0,-1,-1,-1
2,-1,112,451,232,428,1.0,-1,-1,-1
3,-1,286,123,144,296,1.0,-1,-1,-1
4,-1,245,185,148,317,1.0,-1,-1,-1
5,-1,236,303,205,349,1.0,-1,-1,-1
6,-1,175,394,232,373,1.0,-1,-1,-1
7,-1,161,432,246,372,1.0,-1,-1,-1
8,-1,334,56,119,259,1.0,-1,-1,-1
9,-1,322,88,117,291,1.0,-1,-1,-1
10,-1,313,218,189,327,1.0,-1,-1,-1
11,-1,299,225,203,337,1.0,-1,-1,-1
12,-1,341,278,178,430,1.0,-1,-1,-1
13,-1,381,168,153,350,1.0,-1,-1,-1
14,-1,383,219,173,409,1.0,-1,-1,-1
15,-1,357,352,198,445,1.0,-1,-1,-1
16,-1,384,421,237,413,1.0,-1,-1,-1
17,-1,456,506,243,443,1.0,-1,-1,-1
18,-1,482,555,234,466,1.0,-1,-1,-1
19,-1,1204,111,121,285,1.0,-1,-1,-1
20,-1,1200,159,147,351,1.0,-1,-1,-1
21,-1,1193,238,161,390,1.0,-1,-1,-1
22,-1,1213,63,130,348,1.0,-1,-1,-1
23,-1,1201,188,160,353,1.0,-1,-1,-1
24,-1,1283,176,148,437,1.0,-1,-1,-1
25,-1,1258,346,166,405,1.0,-1,-1,-1
26,-1,1267,400,186,447,1.0,-1,-1,-1
27,-1,1252,584,220,431,1.0,-1,-1,-1
28,-1,1399,67,94,248,1.0,-1,-1,-1
29,-1,1284,123,174,337,1.0,-1,-1,-1
30,-1,1329,159,137,372,1.0,-1,-1,-1
31,-1,1326,284,197,369,1.0,-1,-1,-1
32,-1,1282,329,182,455,1.0,-1,-1,-1
33,-1,1278,446,218,418,1.0,-1,-1,-1
34,-1,1257,523,243,443,1.0,-1,-1,-1
35,-1,1436,67,113,245,1.0,-1,-1,-1
36,-1,1485,84,115,252,1.0,-1,-1,-1
37,-1,1439,168,170,310,1.0,-1,-1,-1
38,-1,1381,355,211,371,1.0,-1,-1,-1
39,-1,1398,370,226,448,1.0,-1,-1,-1
40,-1,1502,56,142,263,1.0,-1,-1,-1
41,-1,1536,122,125,289,1.0,-1,-1,-1
42,-1,1477,166,140,314,1.0,-1,-1,-1
43,-1,1501,244,182,335,1.0,-1,-1,-1
44,-1,1467,302,224,379,1.0,-1,-1,-1
45,-1,1616,72,92,238,1.0,-1,-1,-1
46,-1,1608,101,113,293,1.0,-1,-1,-1
47,-1,1588,183,147,321,1.0,-1,-1,-1
48,-1,1555,327,181,373,1.0,-1,-1,-1
49,-1,1689,58,99,224,1.0,-1,-1,-1
